DATE,TICKER,PRC,Sector
2010-09-27,AMZN,159.37,Consumer
2010-09-28,AMZN,159.7,Consumer
2010-09-29,AMZN,158.99001,Consumer
2010-09-30,AMZN,157.06,Consumer
2010-10-01,AMZN,153.71001,Consumer
2010-10-04,AMZN,155.39,Consumer
2010-10-05,AMZN,160.87,Consumer
2010-10-06,AMZN,155.39999,Consumer
2010-10-07,AMZN,156.27,Consumer
2010-10-08,AMZN,155.55,Consumer
2010-10-11,AMZN,153.03,Consumer
2010-10-12,AMZN,156.48,Consumer
2010-10-13,AMZN,155.17,Consumer
2010-10-14,AMZN,155.53,Consumer
2010-10-15,AMZN,164.64,Consumer
2010-10-18,AMZN,163.56,Consumer
2010-10-19,AMZN,158.67,Consumer
2010-10-20,AMZN,158.67,Consumer
2010-10-21,AMZN,164.97,Consumer
2010-10-22,AMZN,169.13,Consumer
2010-10-25,AMZN,169,Consumer
2010-10-26,AMZN,169.95,Consumer
2010-10-27,AMZN,167.50999,Consumer
2010-10-28,AMZN,166.84,Consumer
2010-10-29,AMZN,165.23,Consumer
2010-11-01,AMZN,162.58,Consumer
2010-11-02,AMZN,164.61,Consumer
2010-11-03,AMZN,168.47,Consumer
2010-11-04,AMZN,168.92999,Consumer
2010-11-05,AMZN,170.77,Consumer
2010-11-08,AMZN,171.99001,Consumer
2010-11-09,AMZN,170.27,Consumer
2010-11-10,AMZN,173.33,Consumer
2010-11-11,AMZN,170.37,Consumer
2010-11-12,AMZN,165.67999,Consumer
2010-11-15,AMZN,158.89999,Consumer
2010-11-16,AMZN,157.78,Consumer
2010-11-17,AMZN,158.35001,Consumer
2010-11-18,AMZN,164.17,Consumer
2010-11-19,AMZN,164.82001,Consumer
2010-11-22,AMZN,170.39,Consumer
2010-11-23,AMZN,168.2,Consumer
2010-11-24,AMZN,177.25,Consumer
2010-11-26,AMZN,177.5,Consumer
2010-11-29,AMZN,179.49001,Consumer
2010-11-30,AMZN,175.39999,Consumer
2010-12-01,AMZN,176.55,Consumer
2010-12-02,AMZN,176.53,Consumer
2010-12-03,AMZN,175.67999,Consumer
2010-12-06,AMZN,178.05,Consumer
2010-12-07,AMZN,176.77,Consumer
2010-12-08,AMZN,176.28999,Consumer
2010-12-09,AMZN,174.85001,Consumer
2010-12-10,AMZN,175.62,Consumer
2010-12-13,AMZN,174.25,Consumer
2010-12-14,AMZN,173.94,Consumer
2010-12-15,AMZN,175.57001,Consumer
2010-12-16,AMZN,178.03999,Consumer
2010-12-17,AMZN,177.58,Consumer
2010-12-20,AMZN,183.28999,Consumer
2010-12-21,AMZN,184.75,Consumer
2010-12-22,AMZN,184.75999,Consumer
2010-12-23,AMZN,182.59,Consumer
2010-12-27,AMZN,182.14,Consumer
2010-12-28,AMZN,181.09,Consumer
2010-12-29,AMZN,183.37,Consumer
2010-12-30,AMZN,182.75,Consumer
2010-12-31,AMZN,180,Consumer
2010-01-04,GS,173.08,Financial
2010-01-05,GS,176.14,Financial
2010-01-06,GS,174.25999,Financial
2010-01-07,GS,177.67,Financial
2010-01-08,GS,174.31,Financial
2010-01-11,GS,171.56,Financial
2010-01-12,GS,167.82001,Financial
2010-01-13,GS,169.07001,Financial
2010-01-14,GS,168.53,Financial
2010-01-15,GS,165.21001,Financial
2010-01-19,GS,166.86,Financial
2010-01-20,GS,167.78999,Financial
2010-01-21,GS,160.87,Financial
2010-01-22,GS,154.12,Financial
2010-01-25,GS,154.98,Financial
2010-01-26,GS,150.88,Financial
2010-01-27,GS,151.5,Financial
2010-01-28,GS,153.28999,Financial
2010-01-29,GS,148.72,Financial
2010-02-01,GS,153.13,Financial
2010-02-02,GS,156.94,Financial
2010-02-03,GS,157.23,Financial
2010-02-04,GS,150.67999,Financial
2010-02-05,GS,154.16,Financial
2010-02-08,GS,151.10001,Financial
2010-02-09,GS,152.49001,Financial
2010-02-10,GS,153.63,Financial
2010-02-11,GS,154.05,Financial
2010-02-12,GS,153.92999,Financial
2010-02-16,GS,157.39999,Financial
2010-02-17,GS,157.25999,Financial
2010-02-18,GS,155.73,Financial
2010-02-19,GS,156.17999,Financial
2010-02-22,GS,156.71001,Financial
2010-02-23,GS,156.7,Financial
2010-02-24,GS,158.33,Financial
2010-02-25,GS,156.44,Financial
2010-02-26,GS,156.35001,Financial
2010-03-01,GS,156.53999,Financial
2010-03-02,GS,158.75,Financial
2010-03-03,GS,157.72,Financial
2010-03-04,GS,163.61,Financial
2010-03-05,GS,167.17999,Financial
2010-03-08,GS,169.84,Financial
2010-03-09,GS,168.85001,Financial
2010-03-10,GS,171.94,Financial
2010-03-11,GS,173.50999,Financial
2010-03-12,GS,174.96001,Financial
2010-03-15,GS,173.53,Financial
2010-03-16,GS,176.19,Financial
2010-03-17,GS,176.64,Financial
2010-03-18,GS,177.45,Financial
2010-03-19,GS,177.89999,Financial
2010-03-22,GS,176.1575,Financial
2010-03-23,GS,174.83,Financial
2010-03-24,GS,174.41,Financial
2010-03-25,GS,174.89999,Financial
2010-03-26,GS,172.87,Financial
2010-03-29,GS,174.05,Financial
2010-03-30,GS,171.38,Financial
2010-03-31,GS,170.63,Financial
2010-04-01,GS,170.22,Financial
2010-04-05,GS,173.16,Financial
2010-04-06,GS,172.89999,Financial
2010-04-07,GS,176.36,Financial
2010-04-08,GS,179.5,Financial
2010-04-09,GS,179.12,Financial
2010-04-12,GS,177.84,Financial
2010-04-13,GS,179.25,Financial
2010-04-14,GS,184.92,Financial
2010-04-15,GS,184.27,Financial
2010-04-16,GS,160.7,Financial
2010-04-19,GS,163.32001,Financial
2010-04-20,GS,159.98,Financial
2010-04-21,GS,158.92999,Financial
2010-04-22,GS,159.05,Financial
2010-04-23,GS,157.39999,Financial
2010-04-26,GS,152.03,Financial
2010-04-27,GS,153.03999,Financial
2010-04-28,GS,157.00999,Financial
2010-04-29,GS,160.24001,Financial
2010-04-30,GS,145.2,Financial
2010-05-03,GS,149.5,Financial
2010-05-04,GS,149.45,Financial
2010-05-05,GS,148.19,Financial
2010-05-06,GS,142.32001,Financial
2010-05-07,GS,142.99001,Financial
2010-05-10,GS,143.83,Financial
2010-05-11,GS,141.97,Financial
2010-05-12,GS,147.2,Financial
2010-05-13,GS,144.64999,Financial
2010-05-14,GS,143.23,Financial
2010-05-17,GS,142.64,Financial
2010-05-18,GS,137.36,Financial
2010-05-19,GS,140.10001,Financial
2010-05-20,GS,136.10001,Financial
2010-05-21,GS,140.62,Financial
2010-05-24,GS,136.69,Financial
2010-05-25,GS,142.56,Financial
2010-05-26,GS,140.3,Financial
2010-05-27,GS,144.95,Financial
2010-05-28,GS,144.25999,Financial
2010-06-01,GS,141.86,Financial
2010-06-02,GS,144.83,Financial
2010-06-03,GS,144.03999,Financial
2010-06-04,GS,142.25,Financial
2010-06-07,GS,138.67999,Financial
2010-06-08,GS,137.78,Financial
2010-06-09,GS,136.8,Financial
2010-06-10,GS,133.77,Financial
2010-06-11,GS,135.64,Financial
2010-06-14,GS,133.44,Financial
2010-06-15,GS,136.89999,Financial
2010-06-16,GS,137.06,Financial
2010-06-17,GS,137.32001,Financial
2010-06-18,GS,138.17999,Financial
2010-06-21,GS,137.74001,Financial
2010-06-22,GS,134.78999,Financial
2010-06-23,GS,135.07001,Financial
2010-06-24,GS,134.98,Financial
2010-06-25,GS,139.66,Financial
2010-06-28,GS,136.66,Financial
2010-06-29,GS,133.75999,Financial
2010-06-30,GS,131.27,Financial
2010-07-01,GS,131.14,Financial
2010-07-02,GS,131.08,Financial
2010-07-06,GS,132.25999,Financial
2010-07-07,GS,135.83,Financial
2010-07-08,GS,135.46001,Financial
2010-07-09,GS,138.06,Financial
2010-07-12,GS,137.25,Financial
2010-07-13,GS,140.25,Financial
2010-07-14,GS,139.06,Financial
2010-07-15,GS,145.22,Financial
2010-07-16,GS,146.17,Financial
2010-07-19,GS,145.67999,Financial
2010-07-20,GS,148.91,Financial
2010-07-21,GS,146.99001,Financial
2010-07-22,GS,146.55,Financial
2010-07-23,GS,147.38,Financial
2010-07-26,GS,148.2,Financial
2010-07-27,GS,147.23,Financial
2010-07-28,GS,147.2,Financial
2010-07-29,GS,152.58,Financial
2010-07-30,GS,150.82001,Financial
2010-08-02,GS,152.74001,Financial
2010-08-03,GS,153.19,Financial
2010-08-04,GS,156.41,Financial
2010-08-05,GS,155.92,Financial
2010-08-06,GS,155.17999,Financial
2010-08-09,GS,155.39999,Financial
2010-08-10,GS,153.89999,Financial
2010-08-11,GS,149.25,Financial
2010-08-12,GS,149.42,Financial
2010-08-13,GS,148.08,Financial
2010-08-16,GS,147.75999,Financial
2010-08-17,GS,148.59,Financial
2010-08-18,GS,149.2,Financial
2010-08-19,GS,147.05,Financial
2010-08-20,GS,148.24001,Financial
2010-08-23,GS,146.74001,Financial
2010-08-24,GS,143.95,Financial
2010-08-25,GS,144.67999,Financial
2010-08-26,GS,141.81,Financial
2010-08-27,GS,139.75,Financial
2010-08-30,GS,136.66,Financial
2010-08-31,GS,136.92999,Financial
2010-09-01,GS,139.74001,Financial
2010-09-02,GS,139.78,Financial
2010-09-03,GS,147.28999,Financial
2010-09-07,GS,145.21001,Financial
2010-09-08,GS,147.53999,Financial
2010-09-09,GS,149.14,Financial
2010-09-10,GS,150.39,Financial
2010-09-13,GS,154.37,Financial
2010-09-14,GS,152.53,Financial
2010-09-15,GS,152.56,Financial
2010-09-16,GS,152.23,Financial
2010-09-17,GS,150.98,Financial
2010-09-20,GS,151.89999,Financial
2010-09-21,GS,151.39999,Financial
2010-09-22,GS,148.07001,Financial
2010-09-23,GS,144.91,Financial
2010-09-24,GS,147.28,Financial
2010-09-27,GS,146,Financial
2010-09-28,GS,145.00999,Financial
2010-09-29,GS,144.42,Financial
2010-09-30,GS,144.58,Financial
2010-10-01,GS,147.7,Financial
2010-10-04,GS,146.57001,Financial
2010-10-05,GS,149.57001,Financial
2010-10-06,GS,150.84,Financial
2010-10-07,GS,151.11,Financial
2010-10-08,GS,152.66,Financial
2010-10-11,GS,152.2,Financial
2010-10-12,GS,155.21001,Financial
2010-10-13,GS,154.73,Financial
2010-10-14,GS,151.59,Financial
2010-10-15,GS,150.69,Financial
2010-10-18,GS,153.7,Financial
2010-10-19,GS,156.72,Financial
2010-10-20,GS,159.60001,Financial
2010-10-21,GS,159.3,Financial
2010-10-22,GS,157.75999,Financial
2010-10-25,GS,157.39,Financial
2010-10-26,GS,158.28999,Financial
2010-10-27,GS,160.14999,Financial
2010-10-28,GS,163.24001,Financial
2010-10-29,GS,161.13,Financial
2010-11-01,GS,161.57001,Financial
2010-11-02,GS,162.82001,Financial
2010-11-03,GS,162.63,Financial
2010-11-04,GS,166.39,Financial
2010-11-05,GS,171.07001,Financial
2010-11-08,GS,169.2,Financial
2010-11-09,GS,166.55,Financial
2010-11-10,GS,167.22,Financial
2010-11-11,GS,167.71001,Financial
2010-11-12,GS,165.83,Financial
2010-11-15,GS,167.22,Financial
2010-11-16,GS,165.10001,Financial
2010-11-17,GS,164.89,Financial
2010-11-18,GS,167.35001,Financial
2010-11-19,GS,166.67,Financial
2010-11-22,GS,161.05,Financial
2010-11-23,GS,157.78,Financial
2010-11-24,GS,160.25999,Financial
2010-11-26,GS,158.22,Financial
2010-11-29,GS,159.28,Financial
2010-11-30,GS,156.14,Financial
2010-12-01,GS,158.45,Financial
2010-12-02,GS,162.5,Financial
2010-12-03,GS,162.31,Financial
2010-12-06,GS,162.64999,Financial
2010-12-07,GS,161.59,Financial
2010-12-08,GS,166.14,Financial
2010-12-09,GS,166.45,Financial
2010-12-10,GS,168.47,Financial
2010-12-13,GS,169.48,Financial
2010-12-14,GS,167.33,Financial
2010-12-15,GS,165.21001,Financial
2010-12-16,GS,164.46001,Financial
2010-12-17,GS,164.03999,Financial
2010-12-20,GS,166.05,Financial
2010-12-21,GS,168.23,Financial
2010-12-22,GS,169.60001,Financial
2010-12-23,GS,167.60001,Financial
2010-12-27,GS,169.83,Financial
2010-12-28,GS,169.19,Financial
2010-12-29,GS,167.63,Financial
2010-12-30,GS,167.64,Financial
2010-12-31,GS,168.16,Financial
